price,bedrooms,longitude,link,latitude,sqft,city,date,id_proprio
2000.0,2,-122.525994,/nby/apa/4065249641.html,38.022522,954.0,Lyon,2022-09-15,16
2900.0,3,-122.512085,/nby/apa/4071677173.html,37.897525,,Annecy,2021-07-16,17
,2,,/nby/apa/4071669773.html,,,Boulogne-Billancourt,2021-12-04,18
2250.0,2,-122.5814,/nby/apa/4071633147.html,38.5823,1450.0,Aix-en-Provence,2021-08-30,19
3500.0,2,-122.509639,/nby/apa/4071635010.html,37.887657,1183.0,Bordeaux,2021-05-29,20
1525.0,2,,/nby/apa/4051318777.html,,900.0,Nice,2021-11-05,1
2350.0,4,-122.7339,/nby/apa/4071628357.html,38.4089,2200.0,Cannes,2021-09-15,2
2300.0,4,,/nby/apa/4071627345.html,,,Saint-Tropez,2022-01-01,3
1300.0,2,,/nby/apa/4071614844.html,,,Versailles,2022-01-02,4
1400.0,2,-122.6155,/nby/apa/4061068328.html,38.2507,,Levallois-Perret,2022-06-09,5
1450.0,2,,/nby/apa/4071580429.html,,,Saint-Jean-Cap-Ferrat,2022-05-14,6
1975.0,1,-122.464388,/nby/apa/4071575011.html,37.880447,700.0,Neuilly-sur-Seine,2022-09-15,7
1598.0,2,-122.656753,/nby/apa/4052358950.html,38.463519,,Ramatuelle,2021-07-16,8
7950.0,3,,/nby/apa/4023087332.html,,2353.0,Saint-Mandé,2021-12-04,9
3000.0,5,-122.65915,/nby/apa/4071096399.html,38.222582,2589.0,Vincennes,2021-08-30,10
4300.0,4,-122.529324,/nby/apa/4071073978.html,38.004648,2745.0,Issy-les-Moulineaux,2021-05-29,11
2000.0,1,-122.481251,/nby/apa/4071062387.html,37.847985,,Suresnes,2021-11-05,12
1598.0,2,-122.656903,/nby/apa/4029690176.html,38.463637,,Saint-Cloud,2021-09-15,13
1475.0,1,,/nby/apa/4071048905.html,,,Paris,2022-01-01,14
1650.0,2,-122.306092,/nby/apa/4056384944.html,38.287848,,Lyon,2022-01-02,15
1675.0,2,-122.301865,/nby/apa/4031572172.html,38.304352,977.0,Annecy,2022-06-09,16
2500.0,4,-122.255025,/nby/apa/4031573794.html,38.333525,1652.0,Boulogne-Billancourt,2022-05-14,17
2000.0,3,-122.313666,/nby/apa/4031576172.html,38.332736,1375.0,Aix-en-Provence,2022-09-15,18
995.0,1,-122.709388,/nby/apa/4058734716.html,38.435644,,Bordeaux,2021-07-16,19
2900.0,3,-122.640574,/nby/apa/4058838670.html,38.465888,2450.0,Nice,2021-12-04,20
1650.0,2,,/nby/apa/4069888765.html,,950.0,Cannes,2021-08-30,1
1505.0,2,-122.6155,/nby/apa/4069884710.html,38.2507,885.0,Saint-Tropez,2021-05-29,2
,2,,/nby/apa/4069871667.html,,,Versailles,2021-11-05,3
3200.0,2,-122.25,/nby/apa/4058965333.html,37.5,,Levallois-Perret,2021-09-15,4
1100.0,3,,/nby/apa/4069816359.html,,,Saint-Jean-Cap-Ferrat,2022-01-01,5
,,,/nby/apa/4069828092.html,,,Neuilly-sur-Seine,2022-01-02,6
1795.0,3,,/nby/apa/4054155881.html,,,Ramatuelle,2022-06-09,7
,,,/nby/apa/4069817104.html,,,Saint-Mandé,2022-05-14,8
1800.0,3,,/nby/apa/4069771695.html,,1540.0,Vincennes,2022-09-15,9
2500.0,1,,/nby/apa/4075773794.html,,778.0,Issy-les-Moulineaux,2021-07-16,10
925.0,1,-122.252984,/nby/apa/4075827089.html,38.323013,,Suresnes,2021-12-04,11
1475.0,1,,/nby/apa/4075825402.html,,,Saint-Cloud,2021-08-30,12
2700.0,3,-122.55179,/nby/apa/4074286281.html,38.07632,1704.0,Paris,2021-05-29,13
1862.0,2,-122.530882,/nby/apa/4074291932.html,38.020407,706.0,Lyon,2021-11-05,14
1490.0,2,,/nby/apa/4074287238.html,,950.0,Annecy,2021-09-15,15
4000.0,3,,/nby/apa/4066054261.html,,,Boulogne-Billancourt,2022-01-01,16
1850.0,2,-122.573605,/nby/apa/4075387278.html,38.103039,,Aix-en-Provence,2022-01-02,17
2780.0,1,-122.508172,/nby/apa/4075406514.html,37.949315,833.0,Bordeaux,2022-06-09,18
880.0,1,-122.99611,/nby/apa/4058265817.html,38.50186,,Nice,2022-05-14,19
2221.0,1,,/nby/apa/4075391830.html,,650.0,Cannes,2022-09-15,20
890.0,1,-122.762947,/nby/apa/4065705707.html,38.404909,410.0,Saint-Tropez,2021-07-16,1
1599.0,2,-122.656903,/nby/apa/4075388748.html,38.463267,,Versailles,2021-12-04,2
1390.0,1,-122.705768,/nby/apa/4059434932.html,38.416727,720.0,Levallois-Perret,2021-08-30,3
1750.0,3,,/nby/apa/4075351163.html,,,Saint-Jean-Cap-Ferrat,2021-05-29,4
875.0,1,-122.717865,/nby/apa/4075375216.html,38.449841,,Neuilly-sur-Seine,2021-11-05,5
1900.0,2,-122.512713,/nby/apa/4026882485.html,37.972713,,Ramatuelle,2021-09-15,6
1800.0,1,-122.535131,/nby/apa/4075361901.html,38.00925,900.0,Saint-Mandé,2022-01-01,7
1694.0,2,-122.74857,/nby/apa/4073820852.html,38.467081,,Vincennes,2022-01-02,8
1350.0,2,,/nby/apa/4073731687.html,,,Issy-les-Moulineaux,2022-06-09,9
500.0,1,,/nby/apa/4073800847.html,,160.0,Suresnes,2022-05-14,10
1675.0,2,-122.617796,/nby/apa/4073777866.html,38.249516,804.0,Saint-Cloud,2022-09-15,11
2050.0,1,-122.514985,/nby/apa/4073758005.html,37.875826,612.0,Paris,2021-07-16,12
,,,/nby/apa/4073721381.html,,,Lyon,2021-12-04,13
2950.0,3,-122.515151,/nby/apa/4073693114.html,37.958964,1354.0,Annecy,2021-08-30,14
1800.0,3,,/nby/apa/4073680158.html,,1540.0,Boulogne-Billancourt,2021-05-29,15
2500.0,2,,/nby/apa/4073723721.html,,,Aix-en-Provence,2021-11-05,16
2700.0,3,-122.582292,/nby/apa/4073721735.html,38.10592,1529.0,Bordeaux,2021-09-15,17
950.0,3,-122.7846,/nby/apa/4035317871.html,39.0783,1100.0,Nice,2022-01-01,18
1399.0,1,-122.748528,/nby/apa/4073204495.html,38.467047,,Cannes,2022-01-02,19
3350.0,3,-122.550922,/nby/apa/4073152743.html,38.020222,,Saint-Tropez,2022-06-09,20
1689.0,2,-122.656796,/nby/apa/4067266958.html,38.463452,,Versailles,2022-05-14,1
1635.0,2,-122.6155,/nby/apa/4073182828.html,38.2507,1028.0,Levallois-Perret,2022-09-15,2
2250.0,3,-122.553692,/nby/apa/4060509822.html,38.007525,1200.0,Saint-Jean-Cap-Ferrat,2021-07-16,3
2149.0,2,-122.725664,/nby/apa/4073169216.html,38.478182,1375.0,Neuilly-sur-Seine,2021-12-04,4
4000.0,2,,/nby/apa/4066966673.html,,,Ramatuelle,2021-08-30,5
1394.0,1,-122.732713,/nby/apa/4067623807.html,38.466207,,Saint-Mandé,2021-05-29,6
1400.0,2,-122.851305,/nby/apa/4073167045.html,38.611586,1300.0,Vincennes,2021-11-05,7
1975.0,2,-122.525994,/nby/apa/4065255672.html,38.022522,954.0,Issy-les-Moulineaux,2021-09-15,8
1400.0,440,-122.526362,/nby/apa/4056587458.html,37.986415,440.0,Suresnes,2022-01-01,9
1400.0,440,-122.526362,/nby/apa/4065257426.html,37.986415,440.0,Saint-Cloud,2022-01-02,10
1400.0,440,-122.526362,/nby/apa/4065259402.html,37.986415,440.0,Paris,2022-06-09,11
2500.0,3,-122.544508,/nby/apa/4067034193.html,38.031056,1165.0,Lyon,2022-05-14,12
2193.0,2,-122.514985,/nby/apa/4072034549.html,37.875826,773.0,Annecy,2022-09-15,13
2500.0,3,,/nby/apa/4072030988.html,,2150.0,Boulogne-Billancourt,2021-07-16,14
1300.0,1,-122.67424,/nby/apa/4072028132.html,38.45879,853.0,Aix-en-Provence,2021-12-04,15
1375.0,1,,/nby/apa/4072022203.html,,,Bordeaux,2021-08-30,16
5500.0,4,,/nby/apa/4044541374.html,,,Nice,2021-05-29,17
3495.0,3,-122.532955,/nby/apa/4044459100.html,37.925402,,Cannes,2021-11-05,18
2145.0,2,-122.535612,/nby/apa/4071545996.html,38.058125,922.0,Saint-Tropez,2021-09-15,19
1689.0,2,-122.657354,/nby/apa/4023318848.html,38.463032,,Versailles,2022-01-01,20
2200.0,3,,/nby/apa/4071535311.html,,,Levallois-Perret,2022-01-02,1
1598.0,2,-122.656667,/nby/apa/4023812855.html,38.463469,,Saint-Jean-Cap-Ferrat,2022-06-09,2
1200.0,2,,/nby/apa/4071559061.html,,,Neuilly-sur-Seine,2022-05-14,3
1300.0,3,,/nby/apa/4071534492.html,,1052.0,Ramatuelle,2022-09-15,4
2950.0,4,,/nby/apa/4071548940.html,,,Saint-Mandé,2021-07-16,5
1000.0,1,,/nby/apa/4071533018.html,,,Vincennes,2021-12-04,6
2588.0,1,-122.47992,/nby/apa/4033451626.html,37.848799,,Issy-les-Moulineaux,2021-08-30,7
2588.0,1,-122.480107,/nby/apa/4035718010.html,37.84883,,Suresnes,2021-05-29,8
1800.0,3,,/nby/apa/4071486301.html,,1500.0,Saint-Cloud,2021-11-05,9
1450.0,2,-122.29253,/nby/apa/4031578148.html,38.30719,,Paris,2021-09-15,10
2450.0,4,-122.306392,/nby/apa/4031586390.html,38.282918,1559.0,Lyon,2022-01-01,11
4100.0,4,-122.259314,/nby/apa/4035785591.html,38.302213,3000.0,Annecy,2022-01-02,12
895.0,1,,/nby/apa/4070945113.html,,550.0,Boulogne-Billancourt,2022-06-09,13
2200.0,2,-122.317532,/nby/apa/4036635484.html,38.328082,1400.0,Aix-en-Provence,2022-05-14,14
2200.0,2,-122.526358,/nby/apa/4070970553.html,37.996193,797.0,Bordeaux,2022-09-15,15
2600.0,4,-122.2553,/nby/apa/4021769495.html,38.1668,2700.0,Nice,2021-07-16,16
,1,,/nby/apa/4070987772.html,,,Cannes,2021-12-04,17
595.0,1,,/nby/apa/4070985187.html,,220.0,Saint-Tropez,2021-08-30,18
3800.0,3,-122.5855,/nby/apa/4070976893.html,38.0339,2028.0,Versailles,2021-05-29,19
1565.0,2,-122.25,/nby/apa/4070934009.html,37.5,,Levallois-Perret,2021-11-05,20
2500.0,4,-120.063949,/nby/apa/4069796431.html,39.255269,2700.0,Saint-Jean-Cap-Ferrat,2021-09-15,1
2300.0,4,,/nby/apa/4069774246.html,,,Neuilly-sur-Seine,2022-01-01,2
1788.0,1,,/nby/apa/4069735719.html,,,Ramatuelle,2022-01-02,3
1476.0,1,-122.672782,/nby/apa/4069759640.html,38.455034,,Saint-Mandé,2022-06-09,4
1200.0,1,-122.866904,/nby/apa/4056014441.html,38.375714,,Vincennes,2022-05-14,5
2249.0,2,,/nby/apa/4069745136.html,,1642.0,Issy-les-Moulineaux,2022-09-15,6
925.0,1,-123.01722,/nby/apa/4069734431.html,38.80546,200.0,Suresnes,2021-07-16,7
1850.0,3,,/nby/apa/4069711745.html,,1100.0,Saint-Cloud,2021-12-04,8
1414.0,1,-122.6155,/nby/apa/4069642216.html,38.2507,661.0,Paris,2021-08-30,9
8200.0,5,-122.457347,/nby/apa/4069602624.html,37.885049,2500.0,Lyon,2021-05-29,10
1451.0,1,-122.672803,/nby/apa/4069588192.html,38.455017,,Annecy,2021-11-05,11
800.0,4,,/pen/apa/4072399650.html,,,Boulogne-Billancourt,2021-09-15,12
5350.0,3,-122.069795,/pen/apa/4076896379.html,37.351037,1700.0,Aix-en-Provence,2022-01-01,13
4300.0,3,-122.105409,/pen/apa/4076889761.html,37.418184,1250.0,Bordeaux,2022-01-02,14
3100.0,3,-122.512214,/pen/apa/4066035811.html,37.52518,1510.0,Nice,2022-06-09,15
,1,,/pen/apa/4064231005.html,,680.0,Cannes,2022-05-14,16
1100.0,3,-122.123374,/pen/apa/4076875135.html,37.410439,2000.0,Saint-Tropez,2022-09-15,17
1700.0,1,,/pen/apa/4076874072.html,,1000.0,Versailles,2021-07-16,18
1600.0,1,,/pen/apa/4076871850.html,,,Levallois-Perret,2021-12-04,19
2300.0,3,,/pen/apa/4069826942.html,,,Saint-Jean-Cap-Ferrat,2021-08-30,20
3700.0,2,-122.122681,/pen/apa/4076864413.html,37.410695,6500.0,Neuilly-sur-Seine,2021-05-29,1
2300.0,2,-122.426978,/pen/apa/4061859417.html,37.629977,1188.0,Ramatuelle,2021-11-05,2
2998.0,3,-122.512593,/nby/apa/4074228661.html,37.920835,,Saint-Mandé,2021-09-15,3
1639.0,2,,/nby/apa/4074267614.html,,873.0,Vincennes,2022-01-01,4
1599.0,2,-122.657011,/nby/apa/4023799342.html,38.463385,,Issy-les-Moulineaux,2022-01-02,5
1195.0,1,-122.708498,/nby/apa/4059298154.html,38.341814,,Suresnes,2022-06-09,6
2260.0,2,-122.53638,/nby/apa/4074195092.html,38.011979,,Saint-Cloud,2022-05-14,7
2600.0,2,-122.527424,/nby/apa/4070868403.html,37.974988,1106.0,Paris,2022-09-15,8
900.0,1,,/nby/apa/4052028180.html,,700.0,Lyon,2021-07-16,9
6950.0,4,-122.4946,/nby/apa/4057398737.html,37.8601,2660.0,Annecy,2021-12-04,10
3500.0,3,-122.495662,/nby/apa/4070877356.html,37.966587,1873.0,Boulogne-Billancourt,2021-08-30,11
4850.0,4,-122.563591,/nby/apa/4070857075.html,38.077764,3397.0,Aix-en-Provence,2021-05-29,12
3800.0,2,-122.494107,/nby/apa/4070863459.html,37.850347,1448.0,Bordeaux,2021-11-05,13
5200.0,4,-122.469562,/nby/apa/4070848830.html,37.991298,,Nice,2021-09-15,14
2900.0,3,-122.5363,/nby/apa/4070845472.html,37.9479,1296.0,Cannes,2022-01-01,15
4400.0,4,-122.586359,/nby/apa/4070842219.html,38.005714,2605.0,Saint-Tropez,2022-01-02,16
2500.0,2,-122.5339,/nby/apa/4070852556.html,37.8958,880.0,Versailles,2022-06-09,17
3000.0,3,-122.526863,/nby/apa/4070838520.html,38.003171,1340.0,Levallois-Perret,2022-05-14,18
1689.0,2,-122.656667,/nby/apa/4012021186.html,38.463401,,Saint-Jean-Cap-Ferrat,2022-09-15,19
2200.0,4,,/nby/apa/4073670350.html,,,Neuilly-sur-Seine,2021-07-16,20
1598.0,2,-122.65671,/nby/apa/4069343920.html,38.463418,,Ramatuelle,2021-12-04,1
1880.0,3,,/nby/apa/4073629859.html,,1152.0,Saint-Mandé,2021-08-30,2
1325.0,1,-122.712741,/nby/apa/4073602217.html,38.409289,559.0,Vincennes,2021-05-29,3
2009.0,1,,/nby/apa/4073633694.html,,635.0,Issy-les-Moulineaux,2021-11-05,4
1405.0,2,-122.284379,/nby/apa/4073652856.html,38.316699,895.0,Suresnes,2021-09-15,5
1475.0,1,-122.617796,/nby/apa/4073611963.html,38.249516,626.0,Saint-Cloud,2022-01-01,6
575.0,2,-122.895298,/nby/apa/4060876653.html,41.456848,750.0,Paris,2022-01-02,7
2825.0,2,,/nby/apa/4073591615.html,,,Lyon,2022-06-09,8
1900.0,3,,/nby/apa/4073588854.html,,,Annecy,2022-05-14,9
1564.0,2,-122.732627,/nby/apa/4067629942.html,38.46619,,Boulogne-Billancourt,2022-09-15,10
1684.0,2,-122.732649,/nby/apa/4067913248.html,38.466207,,Aix-en-Provence,2021-07-16,11
4500.0,3,-122.56164,/nby/apa/4073164443.html,37.97465,,Bordeaux,2021-12-04,12
1850.0,3,-122.207778,/nby/apa/4073159262.html,38.163685,1600.0,Nice,2021-08-30,13
1400.0,2,-122.836693,/nby/apa/4073134335.html,38.614895,850.0,Cannes,2021-05-29,14
1995.0,4,-122.042,/nby/apa/4073157454.html,38.2408,1800.0,Saint-Tropez,2021-11-05,15
1200.0,1,-122.836693,/nby/apa/4073155866.html,38.614895,600.0,Versailles,2021-09-15,16
825.0,1,-123.014232,/nby/apa/4073146887.html,38.803426,600.0,Levallois-Perret,2022-01-01,17
1501.0,1,-122.672825,/nby/apa/4073113917.html,38.454899,,Saint-Jean-Cap-Ferrat,2022-01-02,18
700.0,1,,/nby/apa/4062581688.html,,,Neuilly-sur-Seine,2022-06-09,19
1969.0,2,,/nby/apa/4071996316.html,,825.0,Ramatuelle,2022-05-14,20
2200.0,2,-122.594691,/nby/apa/4071994933.html,37.992023,1100.0,Saint-Mandé,2022-09-15,1
1149.0,1,-122.7596,/nby/apa/4010696531.html,38.468459,,Vincennes,2021-07-16,2
1050.0,800,-122.6483,/nby/apa/4071991275.html,38.3153,800.0,Issy-les-Moulineaux,2021-12-04,3
2055.0,1,,/nby/apa/4071968084.html,,660.0,Suresnes,2021-08-30,4
2900.0,3,,/nby/apa/4050945025.html,,1515.0,Saint-Cloud,2021-05-29,5
950.0,1,,/nby/apa/4048198029.html,,550.0,Paris,2021-11-05,6
2000.0,3,,/nby/apa/4065553621.html,,1620.0,Lyon,2021-09-15,7
1340.0,1,,/nby/apa/4071938381.html,,640.0,Annecy,2022-01-01,8
2600.0,4,-122.2553,/nby/apa/4044256679.html,38.1668,,Boulogne-Billancourt,2022-01-02,9
2200.0,2,-122.317532,/nby/apa/4014809974.html,38.328082,1400.0,Aix-en-Provence,2022-06-09,10
1684.0,2,-122.732735,/nby/apa/4071415203.html,38.46619,,Bordeaux,2022-05-14,11
2077.0,2,,/nby/apa/4071527654.html,,920.0,Nice,2022-09-15,12
2200.0,3,,/nby/apa/4071485517.html,,,Cannes,2021-07-16,13
1675.0,2,,/nby/apa/4071431441.html,,,Saint-Tropez,2021-12-04,14
2175.0,1,-122.514985,/nby/apa/4071516483.html,37.875826,612.0,Versailles,2021-08-30,15
3250.0,2,-122.638192,/nby/apa/4071512030.html,37.898526,,Levallois-Perret,2021-05-29,16
2095.0,2,-122.541488,/nby/apa/4059299688.html,38.011222,1014.0,Saint-Jean-Cap-Ferrat,2021-11-05,17
1175.0,1,,/nby/apa/4055965606.html,,800.0,Neuilly-sur-Seine,2021-09-15,18
1505.0,2,-122.285424,/nby/apa/4071446336.html,38.316324,895.0,Ramatuelle,2022-01-01,19
1289.0,1,-122.285424,/nby/apa/4071388326.html,38.316324,895.0,Saint-Mandé,2022-01-02,20
1802.0,1,,/nby/apa/4071439815.html,,595.0,Vincennes,2022-06-09,1
875.0,1,-122.717886,/nby/apa/4041489114.html,38.449791,,Issy-les-Moulineaux,2022-05-14,2
2250.0,3,,/nby/apa/4070951843.html,,2100.0,Suresnes,2022-09-15,3
1564.0,2,-122.732735,/nby/apa/4070925258.html,38.466241,,Saint-Cloud,2021-07-16,4
1600.0,3,-123.72,/nby/apa/4070930754.html,39.2131,1600.0,Paris,2021-12-04,5
1565.0,2,-122.570475,/nby/apa/4070911193.html,37.983273,,Lyon,2021-08-30,6
1625.0,2,,/nby/apa/4070921301.html,,1000.0,Annecy,2021-05-29,7
2200.0,2,-122.506255,/nby/apa/4070859959.html,37.866357,976.0,Boulogne-Billancourt,2021-11-05,8
1050.0,750,,/nby/apa/4070908526.html,,750.0,Aix-en-Provence,2021-09-15,9
1950.0,3,-122.870674,/nby/apa/4063683092.html,38.627935,1293.0,Bordeaux,2022-01-01,10
925.0,1,-122.695498,/nby/apa/4032816555.html,38.330114,,Nice,2022-01-02,11
1350.0,2,-122.738612,/nby/apa/4008691746.html,38.455466,,Cannes,2022-06-09,12
1995.0,2,-122.55289,/nby/apa/4044532076.html,38.08052,,Saint-Tropez,2022-05-14,13
,2,,/nby/apa/4069611097.html,,,Versailles,2022-09-15,14
1369.0,1,-122.732649,/nby/apa/4069478218.html,38.46619,,Levallois-Perret,2021-07-16,15
2310.0,2,,/nby/apa/4069525601.html,,,Saint-Jean-Cap-Ferrat,2021-12-04,16
1289.0,1,,/nby/apa/4069304394.html,,685.0,Neuilly-sur-Seine,2021-08-30,17
1655.0,1,,/nby/apa/4069443057.html,,790.0,Ramatuelle,2021-05-29,18
,1,,/nby/apa/4069421943.html,,,Saint-Mandé,2021-11-05,19
2045.0,2,,/nby/apa/4069441045.html,,1240.0,Vincennes,2021-09-15,20
3000.0,2,-122.50464,/nby/apa/4069435175.html,37.862352,1150.0,Issy-les-Moulineaux,2022-01-01,1
1999.0,2,,/nby/apa/4069378534.html,,1198.0,Suresnes,2022-01-02,2
925.0,1,-122.890948,/nby/apa/4069395837.html,38.473612,650.0,Saint-Cloud,2022-06-09,3
1100.0,1,-122.71443,/nby/apa/4069377591.html,38.44047,,Paris,2022-05-14,4
4800.0,2,-122.117307,/pen/apa/4076859121.html,37.377268,,Lyon,2022-09-15,5
1790.0,1,-122.37319,/pen/apa/4076853999.html,37.586027,,Annecy,2021-07-16,6
3400.0,3,-122.129366,/pen/apa/4076835591.html,37.452853,1368.0,Boulogne-Billancourt,2021-12-04,7
1950.0,1,,/pen/apa/4076846284.html,,,Aix-en-Provence,2021-08-30,8
2495.0,2,-122.31998,/pen/apa/4076808479.html,37.579235,,Bordeaux,2021-05-29,9
1795.0,1,-122.093318,/pen/apa/4076827982.html,37.406096,650.0,Nice,2021-11-05,10
8500.0,4,-122.146108,/pen/apa/4076823315.html,37.446538,2700.0,Cannes,2021-09-15,11
2100.0,2,-122.436986,/pen/apa/4076807961.html,37.46734,,Saint-Tropez,2022-01-01,12
2495.0,2,-122.31998,/pen/apa/4070117390.html,37.579235,,Versailles,2022-01-02,13
2500.0,3,-122.544677,/nby/apa/4074242068.html,38.031966,,Levallois-Perret,2022-06-09,14
,,,/nby/apa/4074258746.html,,,Saint-Jean-Cap-Ferrat,2022-05-14,15
3300.0,3,,/nby/apa/4046974397.html,,,Neuilly-sur-Seine,2022-09-15,16
1414.0,1,-122.6155,/nby/apa/4074247450.html,38.2507,661.0,Ramatuelle,2021-07-16,17
1810.0,1,,/nby/apa/4074195891.html,,735.0,Saint-Mandé,2021-12-04,18
2330.0,1,-122.508172,/nby/apa/4074225253.html,37.949315,781.0,Vincennes,2021-08-30,19
950.0,1,,/nby/apa/4074230118.html,,480.0,Issy-les-Moulineaux,2021-05-29,20
2150.0,2,-122.725664,/nby/apa/4074215391.html,38.478182,1420.0,Suresnes,2021-11-05,1
1200.0,1,,/nby/apa/4074222129.html,,,Saint-Cloud,2021-09-15,2
1150.0,1,-122.67319,/nby/apa/4050263814.html,38.443657,600.0,Paris,2022-01-01,3
1350.0,2,-122.705444,/nby/apa/4065097422.html,38.321352,1100.0,Lyon,2022-01-02,4
1550.0,1,,/nby/apa/4073594797.html,,700.0,Annecy,2022-06-09,5
,,-122.705905,/nby/apa/4034089207.html,38.344587,,Boulogne-Billancourt,2022-05-14,6
5900.0,3,-122.471584,/nby/apa/4059073468.html,37.882826,2330.0,Aix-en-Provence,2022-09-15,7
1477.0,2,,/nby/apa/4073560375.html,,820.0,Bordeaux,2021-07-16,8
2210.0,1,,/nby/apa/4073576697.html,,650.0,Nice,2021-12-04,9
13500.0,5,,/nby/apa/4073553700.html,,3700.0,Cannes,2021-08-30,10
16000.0,6,-122.555237,/nby/apa/4050958559.html,37.959696,5000.0,Saint-Tropez,2021-05-29,11
980.0,2,-121.578655,/nby/apa/4059886884.html,38.190569,1000.0,Versailles,2021-11-05,12
2400.0,3,-122.300412,/nby/apa/4067808660.html,38.287865,2400.0,Levallois-Perret,2021-09-15,13
1250.0,3,-122.61499,/nby/apa/4043886850.html,38.7524,1152.0,Saint-Jean-Cap-Ferrat,2022-01-01,14
2400.0,3,-122.642462,/nby/apa/4073004043.html,38.226567,1700.0,Neuilly-sur-Seine,2022-01-02,15
1899.0,2,,/nby/apa/4072965774.html,,1198.0,Ramatuelle,2022-06-09,16
1195.0,375,-122.548587,/nby/apa/4072990121.html,37.908225,375.0,Saint-Mandé,2022-05-14,17
1675.0,2,-122.4696,/nby/apa/4072947177.html,38.2849,,Vincennes,2022-09-15,18
990.0,1,,/nby/apa/4072913423.html,,600.0,Issy-les-Moulineaux,2021-07-16,19
3700.0,3,-122.57659,/nby/apa/4072934026.html,37.992223,1400.0,Suresnes,2021-12-04,20
2795.0,2,-122.461683,/nby/apa/4072913771.html,37.882526,1100.0,Saint-Cloud,2021-08-30,1
2895.0,2,-122.4637,/nby/apa/4049847900.html,37.8843,1100.0,Paris,2021-05-29,2
2750.0,4,-122.265383,/nby/apa/4067777794.html,38.288614,2100.0,Lyon,2021-11-05,3
,,,/nby/apa/4062879355.html,,,Annecy,2021-09-15,4
,,-122.649307,/nby/apa/4071968362.html,38.467165,,Boulogne-Billancourt,2022-01-01,5
1850.0,2,-122.573192,/nby/apa/4060673903.html,38.10332,,Aix-en-Provence,2022-01-02,6
2975.0,3,,/nby/apa/4071960018.html,,,Bordeaux,2022-06-09,7
1500.0,1,,/nby/apa/4059025980.html,,800.0,Nice,2022-05-14,8
3750.0,2,,/nby/apa/4071945495.html,,1693.0,Cannes,2022-09-15,9
1635.0,2,-122.6155,/nby/apa/4071928711.html,38.2507,1028.0,Saint-Tropez,2021-07-16,10
1300.0,1,,/nby/apa/4071924265.html,,600.0,Versailles,2021-12-04,11
950.0,1,,/nby/apa/4071918514.html,,,Levallois-Perret,2021-08-30,12
1675.0,2,,/nby/apa/4071887474.html,,977.0,Saint-Jean-Cap-Ferrat,2021-05-29,13
3250.0,3,-123.7991,/nby/apa/4071460110.html,40.0864,1952.0,Neuilly-sur-Seine,2021-11-05,14
1275.0,1,,/nby/apa/4071460123.html,,781.0,Ramatuelle,2021-09-15,15
1477.0,2,,/nby/apa/4071420666.html,,820.0,Saint-Mandé,2022-01-01,16
4200.0,3,-122.47026,/nby/apa/4012930613.html,38.50519,1300.0,Vincennes,2022-01-02,17
2200.0,3,-122.282598,/nby/apa/4071413537.html,38.318637,1684.0,Issy-les-Moulineaux,2022-06-09,18
875.0,,-122.743034,/nby/apa/4071389020.html,38.437354,,Suresnes,2022-05-14,19
1845.0,3,-122.633772,/nby/apa/4046175233.html,38.239427,,Saint-Cloud,2022-09-15,20
1445.0,3,-122.746698,/nby/apa/4071320977.html,38.463333,1400.0,Paris,2021-07-16,1
2200.0,3,,/nby/apa/4071352409.html,,,Lyon,2021-12-04,2
2400.0,3,-122.300412,/nby/apa/4071340337.html,38.287865,2400.0,Annecy,2021-08-30,3
1200.0,1,-122.293352,/nby/apa/4071333758.html,38.303896,,Boulogne-Billancourt,2021-05-29,4
2895.0,2,-122.461283,/nby/apa/4051914204.html,37.882926,1100.0,Aix-en-Provence,2021-11-05,5
2650.0,5,-122.261503,/nby/apa/4058033895.html,38.157726,2502.0,Bordeaux,2021-09-15,6
3950.0,3,-122.5711,/nby/apa/4070810701.html,37.9846,1500.0,Nice,2022-01-01,7
1899.0,2,,/nby/apa/4070806978.html,,1198.0,Cannes,2022-01-02,8
3200.0,1,-122.480865,/nby/apa/4070801955.html,37.854661,800.0,Saint-Tropez,2022-06-09,9
1500.0,1,,/nby/apa/4060309404.html,,600.0,Versailles,2022-05-14,10
1695.0,1,-122.560391,/nby/apa/4063866403.html,38.105119,961.0,Levallois-Perret,2022-09-15,11
1775.0,2,-122.311685,/nby/apa/4065610136.html,38.300414,1014.0,Saint-Jean-Cap-Ferrat,2021-07-16,12
1400.0,2,-122.694898,/nby/apa/4070768023.html,38.344114,900.0,Neuilly-sur-Seine,2021-12-04,13
1750.0,3,-122.712221,/nby/apa/4038012039.html,38.446396,1600.0,Ramatuelle,2021-08-30,14
900.0,2,-122.909736,/nby/apa/4070756057.html,39.106041,950.0,Saint-Mandé,2021-05-29,15
825.0,3,-122.645612,/nby/apa/4041608373.html,38.965646,1388.0,Vincennes,2021-11-05,16
825.0,3,-122.645612,/nby/apa/4029624866.html,38.965646,1388.0,Issy-les-Moulineaux,2021-09-15,17
825.0,3,-122.645612,/nby/apa/4042908127.html,38.965646,1388.0,Suresnes,2022-01-01,18
1369.0,1,-122.73267,/nby/apa/4069268979.html,38.466174,,Saint-Cloud,2022-01-02,19
1600.0,3,,/nby/apa/4069338965.html,,1200.0,Paris,2022-06-09,20
